The Fugitive;1993;Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.;183 875 760;185 000 000;368 875 760
Jurassic Park III;2001;A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.;181 171 875;187 608 934;368 780 809
My Big Fat Greek Wedding;2002;A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.;241 438 208;127 305 836;368 744 044
Hello Mr. Billionaire;2018;A pathetic minor league Soccer Goalkeeper was given a task - to spend 1 Billion in thirty days, if successful he will get 30 Billion. However, he's not allowed to tell anyone about the task and he must not own any valuables by end of it.;366 961 907;366 961 907;132 218 778
Die Hard with a Vengeance;1995;John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.;100 012 499;266 089 167;366 101 666
Shazam!;2019;A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.;140 480 049;225 600 000;366 080 049
The Nun;2018;A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.;117 481 222;248 101 575;365 582 797
Alvin and the Chipmunks;2007;Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous.;217 326 974;148 025 572;365 352 546
Tenet;2020;Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.;58 504 105;306 790 250;365 294 355
Notting Hill;1999;The life of a simple bookshop owner changes when he meets the most famous film star in the world.;116 089 678;247 800 000;363 889 678
A Bug's Life;1998;A misfit ant, looking for "warriors" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.;162 798 565;200 460 294;363 258 859
Night at the Museum: Secret of the Tomb;2014;Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.;113 746 621;249 458 014;363 204 635
Ocean's Twelve;2004;Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Ocean's Eleven.;125 544 280;237 200 000;362 744 280
Planet of the Apes;2001;In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.;180 011 740;182 200 000;362 211 740
The Hangover Part III;2013;When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.;112 200 072;249 800 000;362 000 072
The World Is Not Enough;1999;James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.;126 943 684;234 888 716;361 832 400
Monster Hunt 2;2018;The story continues with Wuba after he parts way with his human parents Tian and Lan for his own journey. Peace has not been restored in the monster world after the death of the evil monster king.;706 153;360 976 465;361 682 618
Fast & Furious;2009;Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.;155 064 265;205 302 605;360 366 870
Noah;2014;Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.;101 200 044;258 000 000;359 200 044
The Karate Kid;2010;Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.;176 591 618;182 534 404;359 126 022
Home Alone 2: Lost in New York;1992;One year after Kevin McCallister was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself stranded in New York City - and the same criminals are not far behind.;173 585 516;185 409 334;358 994 850
Hotel Transylvania;2012;Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.;148 313 048;210 062 555;358 375 603
Minority Report;2002;In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.;132 072 926;226 300 000;358 372 926
Your Name.;2016;Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?;5 017 246;353 162 869;358 180 115
Top Gun;1986;As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.;180 258 178;177 030 000;357 288 178
The Legend of Tarzan;2016;Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.;126 643 061;230 057 296;356 700 357
American Beauty;1999;A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.;130 096 601;226 200 000;356 296 601
Spirited Away;2001;During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.;13 750 644;341 974 551;355 725 195
Apollo 13;1995;NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.;173 837 933;181 077 570;355 237 933
Rain Man;1988;After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.;172 825 435;182 000 000;354 825 435
The Great Gatsby;2013;A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.;144 857 996;208 801 855;353 659 851
Dumbo;2019;A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.;114 766 307;238 518 314;353 284 621
I, Robot;2004;In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.;144 801 023;208 332 875;353 133 898
Basic Instinct;1992;A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.;117 727 224;235 200 000;352 927 224
Murder on the Orient Express;2017;When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.;102 826 543;249 967 538;352 794 081
X-Men: First Class;2011;In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.;146 408 305;206 208 385;352 616 690
The Angry Birds Movie;2016;When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.;107 509 366;244 824 563;352 333 929
GoldenEye;1995;Years after a friend and fellow 00 agent is killed on a joint mission, a Russian crime syndicate steals a secret space-based weapons program known as "GoldenEye" and James Bond has to stop them from using it.;106 429 941;245 764 093;352 194 034
Catch Me If You Can;2002;Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.;164 615 351;187 498 961;352 114 312
Now You See Me;2013;An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.;117 723 989;234 000 000;351 723 989
Hannibal;2001;Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target for revenge from a powerful victim.;165 092 268;186 600 000;351 692 268
The Mask;1994;Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.;119 938 730;231 644 677;351 583 407
